设备号,点播日期,二级目录,影片名称,观看开始时间,观看结束时间,用户号,名称关键字,观看时间,制片,语言,片长,类型
10547,20170812,精彩点,我的一九九七(14)(高清),2017-08-12 10:11:25,2017-08-12 10:55:31,10999,我的一九九七,44.1,大陆,国语,45,剧情
10332,20170812,精彩点,超时空男臣(08),2017-08-12 10:15:21,2017-08-12 10:45:23,10026,超时空男臣,30.03333333333333,香港,粤语,45,喜剧
10703,20170812,精彩点,巴啦啦小魔仙音符之谜(11)(高清),2017-08-12 10:24:19,2017-08-12 10:40:00,10929,巴啦啦小魔仙音符之谜,15.68333333333333,大陆,国语,24,动画 / 儿童 / 奇幻
11168,20170812,精彩点,超时空男臣(12)(高清),2017-08-12 10:34:06,2017-08-12 10:40:56,10993,超时空男臣,6.833333333333333,香港,粤语,45,喜剧
11168,20170812,精彩点,超时空男臣(12),2017-08-12 10:34:06,2017-08-12 10:40:56,10993,超时空男臣,6.833333333333333,香港,粤语,45,喜剧
11199,20170812,精彩点,醉玲珑(18)(高清),2017-08-12 10:37:49,2017-08-12 11:06:28,10174,醉玲珑,28.65,大陆,国语,45,剧情 / 爱情 / 古装
11168,20170812,精彩点,超时空男臣(12)(高清),2017-08-12 10:40:54,2017-08-12 10:52:32,10993,超时空男臣,11.63333333333333,香港,粤语,45,喜剧
11168,20170812,精彩点,超时空男臣(12),2017-08-12 10:40:54,2017-08-12 10:52:32,10993,超时空男臣,11.63333333333333,香港,粤语,45,喜剧
10332,20170812,精彩点,赌城群英会(01),2017-08-12 10:45:39,2017-08-12 11:25:13,10026,赌城群英会,39.56666666666667,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
10051,20170812,精彩点,雷神2：黑暗世界(高清)(冤家兄弟联手抗敌),2017-08-12 10:51:35,2017-08-12 11:40:53,11035,雷神2,49.3,美国,英语,115,动作 / 奇幻 / 冒险
10547,20170812,精彩点,我的一九九七(15)(高清),2017-08-12 10:55:29,2017-08-12 11:34:36,10999,我的一九九七,39.11666666666667,大陆,国语,45,剧情
10782,20170812,精彩点,醉玲珑(16)(高清),2017-08-12 11:08:14,2017-08-12 11:44:57,11271,醉玲珑,36.71666666666667,大陆,国语,45,剧情 / 爱情 / 古装
10547,20170812,精彩点,我的一九九七(16)(高清),2017-08-12 11:34:34,2017-08-12 12:17:51,10999,我的一九九七,43.28333333333333,大陆,国语,45,剧情
11001,20170812,精彩点,08月09日 金星秀：雷佳音魔性笑声遭调侃(高清),2017-08-12 11:41:22,2017-08-12 12:01:58,10129,金星秀,20.6,大陆,国语,60,脱口秀
10457,20170812,精彩点,大军师司马懿之军师联盟(32)(高清),2017-08-12 11:42:43,2017-08-12 12:12:49,11071,大军师司马懿之军师联盟,30.1,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10782,20170812,精彩点,醉玲珑(17)(高清),2017-08-12 11:44:56,2017-08-12 12:25:44,11271,醉玲珑,40.8,大陆,国语,45,剧情 / 爱情 / 古装
11207,20170812,精彩点,08月04日 极速前进 第四季：范爷率组霸气夺冠(高清),2017-08-12 11:45:55,2017-08-12 12:41:59,10367,极速前进 第四季,56.06666666666667,大陆,国语,90,真人秀
11001,20170812,精彩点,06月14日 金星秀：杨立新父子隔空秀默契(高清),2017-08-12 12:01:57,2017-08-12 12:20:13,10129,金星秀,18.26666666666667,大陆,国语,60,脱口秀
10457,20170812,精彩点,大军师司马懿之军师联盟(33)(高清),2017-08-12 12:12:48,2017-08-12 12:56:41,11071,大军师司马懿之军师联盟,43.88333333333333,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
11232,20170812,精彩点,爱·回家之开心速递(123),2017-08-12 12:14:49,2017-08-12 12:38:08,11291,爱·回家之开心速递,20.0,香港,粤语,20,剧情 / 喜剧 / 家庭
10335,20170812,精彩点,煎饼侠(高清),2017-08-12 12:19:26,2017-08-12 13:02:51,10096,煎饼侠,43.41666666666666,大陆,国语 / 英语 / 粤语,113,喜剧
10335,20170812,精彩点,煎饼侠(高清)(笑点全开，拯救不开心),2017-08-12 12:19:26,2017-08-12 13:02:51,10096,煎饼侠,43.41666666666666,大陆,国语 / 英语 / 粤语,113,喜剧
10992,20170812,精彩点,反恐特战队之猎影(47)(高清),2017-08-12 12:30:37,2017-08-12 12:41:18,10204,反恐特战队之猎影,10.68333333333333,大陆,国语,45,剧情
11232,20170812,精彩点,同盟(04),2017-08-12 12:38:33,2017-08-12 13:19:59,11291,同盟,41.43333333333333,香港,粤语,45,剧情 / 动作 / 悬疑
11207,20170812,精彩点,08月04日 极速前进 第四季：范爷率组霸气夺冠(高清),2017-08-12 12:41:58,2017-08-12 14:02:20,10367,极速前进 第四季,80.36666666666666,大陆,国语,90,真人秀
10992,20170812,精彩点,反恐特战队之猎影(47)(高清),2017-08-12 12:43:39,2017-08-12 12:50:19,10204,反恐特战队之猎影,6.666666666666667,大陆,国语,45,剧情
10662,20170812,精彩点,赌城群英会(30),2017-08-12 12:45:31,2017-08-12 13:26:58,10838,赌城群英会,40.0,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
10236,20170812,精彩点,08月04日 极速前进 第四季：范爷率组霸气夺冠(高清),2017-08-12 12:46:22,2017-08-12 13:22:44,10814,极速前进 第四季,36.36666666666667,大陆,国语,90,真人秀
10553,20170812,精彩点,醉玲珑(16)(高清),2017-08-12 12:47:56,2017-08-12 13:25:17,10794,醉玲珑,37.35,大陆,国语,45,剧情 / 爱情 / 古装
10992,20170812,精彩点,反恐特战队之猎影(48)(高清),2017-08-12 12:50:17,2017-08-12 13:18:07,10204,反恐特战队之猎影,27.83333333333333,大陆,国语,45,剧情
10457,20170812,精彩点,大军师司马懿之军师联盟(34)(高清),2017-08-12 12:56:39,2017-08-12 13:39:51,11071,大军师司马懿之军师联盟,43.2,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10335,20170812,精彩点,绝密543(02)(高清),2017-08-12 13:04:08,2017-08-12 13:25:43,10096,绝密543,21.58333333333333,大陆,国语,45,剧情
10760,20170812,精彩点,自然：马拉 生命之河(高清),2017-08-12 13:04:45,2017-08-12 13:59:37,11008,自然,54.86666666666667,美国,英语,60,纪录片 / 家庭
10468,20170812,精彩点,大军师司马懿之军师联盟(24)(高清),2017-08-12 13:15:25,2017-08-12 13:57:11,10997,大军师司马懿之军师联盟,41.76666666666667,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10992,20170812,精彩点,反恐特战队之猎影(49)(大结局)(高清),2017-08-12 13:18:05,2017-08-12 13:57:21,10204,反恐特战队之猎影,39.26666666666667,大陆,国语,45,剧情
11232,20170812,精彩点,08月09日 金星秀：雷佳音魔性笑声遭调侃(高清),2017-08-12 13:21:20,2017-08-12 14:35:36,11291,金星秀,60.0,大陆,国语,60,脱口秀
10236,20170812,精彩点,超时空男臣(16),2017-08-12 13:23:25,2017-08-12 13:48:10,10814,超时空男臣,24.75,香港,粤语,45,喜剧
11184,20170812,精彩点,反恐特战队之猎影(17)(高清),2017-08-12 13:24:33,2017-08-12 14:08:05,11005,反恐特战队之猎影,43.53333333333333,大陆,国语,45,剧情
10553,20170812,精彩点,醉玲珑(16)(高清),2017-08-12 13:25:15,2017-08-12 13:57:21,10794,醉玲珑,32.1,大陆,国语,45,剧情 / 爱情 / 古装
10438,20170812,精彩点,大军师司马懿之军师联盟(19)(高清),2017-08-12 13:40:06,2017-08-12 14:23:02,10523,大军师司马懿之军师联盟,42.93333333333333,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
11098,20170812,精彩点,醉玲珑(15)(高清),2017-08-12 13:49:30,2017-08-12 14:08:00,11094,醉玲珑,18.5,大陆,国语,45,剧情 / 爱情 / 古装
10236,20170812,精彩点,超时空男臣(15),2017-08-12 13:49:37,2017-08-12 14:14:51,10814,超时空男臣,25.23333333333333,香港,粤语,45,喜剧
10553,20170812,精彩点,醉玲珑(17)(高清),2017-08-12 13:57:19,2017-08-12 15:15:26,10794,醉玲珑,45.0,大陆,国语,45,剧情 / 爱情 / 古装
10051,20170812,精彩点,雷神2：黑暗世界(高清)(冤家兄弟联手抗敌),2017-08-12 13:58:07,2017-08-12 14:22:52,11035,雷神2,24.75,美国,英语,115,动作 / 奇幻 / 冒险
11184,20170812,精彩点,反恐特战队之猎影(18)(高清),2017-08-12 14:10:49,2017-08-12 14:41:00,11005,反恐特战队之猎影,30.18333333333333,大陆,国语,45,剧情
11240,20170812,精彩点,深海利剑(28)(高清),2017-08-12 14:15:00,2017-08-12 15:00:02,10801,深海利剑,45.0,大陆,国语,45,剧情
10013,20170812,精彩点,07月01日 贝肯熊(高清),2017-08-12 14:17:54,2017-08-12 14:43:18,11075,贝肯熊,3.0,韩国 / 法国 / 西班牙,国语,3,喜剧 / 动画
10547,20170812,精彩点,寻龙诀(高清),2017-08-12 14:18:23,2017-08-12 16:08:32,10999,寻龙诀,110.15,大陆 / 香港,国语 / 英语 / 蒙古语 / 日语,125,剧情 / 动作 / 奇幻 / 冒险
10547,20170812,精彩点,寻龙诀(高清)(盗墓有门道，不只鬼吹灯),2017-08-12 14:18:23,2017-08-12 16:08:32,10999,寻龙诀,110.15,大陆 / 香港,国语 / 英语 / 蒙古语 / 日语,125,剧情 / 动作 / 奇幻 / 冒险
11199,20170812,精彩点,极限挑战 第二季20160703期(高清),2017-08-12 14:20:16,2017-08-12 16:33:28,10174,极限挑战 第二季,110.0,大陆,国语,110,真人秀
10051,20170812,精彩点,雷神2：黑暗世界(高清)(冤家兄弟联手抗敌),2017-08-12 14:22:50,2017-08-12 15:20:38,11035,雷神2,57.8,美国,英语,115,动作 / 奇幻 / 冒险
10438,20170812,精彩点,大军师司马懿之军师联盟(20)(高清),2017-08-12 14:23:01,2017-08-12 15:06:06,10523,大军师司马懿之军师联盟,43.08333333333334,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
11282,20170812,精彩点,林海雪原(02)(高清),2017-08-12 14:38:10,2017-08-12 15:17:02,11056,林海雪原,38.86666666666667,大陆,普通话,116,动作 / 战争
11184,20170812,精彩点,反恐特战队之猎影(18)(高清),2017-08-12 14:40:58,2017-08-12 15:23:36,11005,反恐特战队之猎影,42.63333333333333,大陆,国语,45,剧情
10013,20170812,精彩点,07月01日 贝肯熊(高清),2017-08-12 14:43:56,2017-08-12 14:50:42,11075,贝肯熊,3.0,韩国 / 法国 / 西班牙,国语,3,喜剧 / 动画
11098,20170812,精彩点,醉玲珑(16)(高清),2017-08-12 14:50:35,2017-08-12 15:32:45,11094,醉玲珑,42.16666666666666,大陆,国语,45,剧情 / 爱情 / 古装
11152,20170812,精彩点,醉玲珑(17)(高清),2017-08-12 14:55:42,2017-08-12 15:37:07,10448,醉玲珑,41.41666666666666,大陆,国语,45,剧情 / 爱情 / 古装
11240,20170812,精彩点,深海利剑(12)(高清),2017-08-12 15:00:28,2017-08-12 15:47:03,10801,深海利剑,45.0,大陆,国语,45,剧情
10438,20170812,精彩点,大军师司马懿之军师联盟(21)(高清),2017-08-12 15:06:04,2017-08-12 15:49:40,10523,大军师司马懿之军师联盟,43.6,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10442,20170812,热点专题,伪装者(26)(高清),2017-08-12 15:12:52,2017-08-12 16:25:41,10887,伪装者,60.0,美国,英语,60,剧情 / 科幻 / 悬疑 / 惊悚
10553,20170812,精彩点,醉玲珑(17)(高清),2017-08-12 15:15:25,2017-08-12 16:20:48,10794,醉玲珑,45.0,大陆,国语,45,剧情 / 爱情 / 古装
10703,20170812,精彩点,巴啦啦小魔仙音符之谜(12)(高清),2017-08-12 15:19:52,2017-08-12 15:32:16,10929,巴啦啦小魔仙音符之谜,12.4,大陆,国语,24,动画 / 儿童 / 奇幻
10542,20170812,精彩点,飞虎队大营救(31)(高清),2017-08-12 15:22:57,2017-08-12 16:04:41,10959,飞虎队大营救,41.73333333333333,大陆,国语,45,剧情 / 战争
11184,20170812,精彩点,反恐特战队之猎影(19)(高清),2017-08-12 15:24:23,2017-08-12 16:08:06,11005,反恐特战队之猎影,43.71666666666667,大陆,国语,45,剧情
11282,20170812,精彩点,林海雪原(03)(高清),2017-08-12 15:31:31,2017-08-12 16:13:26,11056,林海雪原,41.91666666666666,大陆,普通话,116,动作 / 战争
10703,20170812,精彩点,巴啦啦小魔仙音符之谜(13)(高清),2017-08-12 15:32:15,2017-08-12 15:53:59,10929,巴啦啦小魔仙音符之谜,21.73333333333333,大陆,国语,24,动画 / 儿童 / 奇幻
11098,20170812,精彩点,醉玲珑(17)(高清),2017-08-12 15:32:44,2017-08-12 16:25:39,11094,醉玲珑,45.0,大陆,国语,45,剧情 / 爱情 / 古装
10729,20170812,精彩点,07月15日 开心剧乐部：宋小宝苦追贾玲(高清),2017-08-12 15:36:22,2017-08-12 16:57:24,10674,开心剧乐部,80.0,大陆,国语,80,喜剧 / 真人秀
11152,20170812,精彩点,醉玲珑(18)(高清),2017-08-12 15:37:16,2017-08-12 16:13:28,10448,醉玲珑,36.2,大陆,国语,45,剧情 / 爱情 / 古装
11240,20170812,精彩点,深海利剑(13)(高清),2017-08-12 15:47:02,2017-08-12 16:31:10,10801,深海利剑,44.13333333333333,大陆,国语,45,剧情
10438,20170812,精彩点,大军师司马懿之军师联盟(22)(高清),2017-08-12 15:49:39,2017-08-12 16:34:55,10523,大军师司马懿之军师联盟,45.0,大陆,国语,45,剧情 / 爱情 / 战争 / 古装
10703,20170812,精彩点,锅盖头2：战火之地(高清),2017-08-12 15:53:57,2017-08-12 17:26:04,10929,锅盖头2,90.0,大陆,国语,90,剧情 / 战争
10703,20170812,精彩点,锅盖头2：战火之地(高清)(战地前线，雷霆救援),2017-08-12 15:53:57,2017-08-12 17:26:04,10929,锅盖头2,90.0,大陆,国语,90,剧情 / 战争
10792,20170812,精彩点,我的前半生(01)(高清),2017-08-12 15:59:43,2017-08-12 16:42:38,10827,我的前半生,42.91666666666666,大陆,国语,45,剧情 / 家庭
11215,20170812,精彩点,08月05日 中餐厅：黄晓明再掀定价风波(高清),2017-08-12 16:00:44,2017-08-12 17:38:37,10384,中餐厅,85.0,大陆,国语,85,真人秀
10684,20170812,精彩点,07月23日 来吧冠军 第二季：张继科玩冰球拍黑马任嘉伦上线(高清),2017-08-12 16:02:32,2017-08-12 17:06:02,10770,来吧冠军 第二季,63.5,大陆,国语,80,运动 / 真人秀
10542,20170812,精彩点,飞虎队大营救(32)(高清),2017-08-12 16:04:47,2017-08-12 16:48:31,10959,飞虎队大营救,43.73333333333333,大陆,国语,45,剧情 / 战争
11184,20170812,精彩点,绝密543(31)(高清),2017-08-12 16:09:17,2017-08-12 16:27:31,11005,绝密543,18.23333333333333,大陆,国语,45,剧情
10540,20170812,精彩点,我的前半生(03)(高清),2017-08-12 16:09:53,2017-08-12 16:51:41,10939,我的前半生,41.8,大陆,国语,45,剧情 / 家庭
11282,20170812,精彩点,林海雪原(04)(高清),2017-08-12 16:13:25,2017-08-12 17:02:11,11056,林海雪原,48.76666666666667,大陆,普通话,116,动作 / 战争
11152,20170812,精彩点,醉玲珑(19)(高清),2017-08-12 16:13:27,2017-08-12 17:13:38,10448,醉玲珑,45.0,大陆,国语,45,剧情 / 爱情 / 古装
10335,20170812,精彩点,绝密543(03)(高清),2017-08-12 16:20:29,2017-08-12 16:37:24,10096,绝密543,16.91666666666667,大陆,国语,45,剧情
10662,20170812,精彩点,赌城群英会(32),2017-08-12 16:25:00,2017-08-12 17:07:06,10838,赌城群英会,40.0,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
10662,20170812,精彩点,赌城群英会(32)(高清),2017-08-12 16:25:00,2017-08-12 17:07:06,10838,赌城群英会,40.0,香港,粤语 / 国语,40,剧情 / 动作 / 爱情 / 悬疑 / 犯罪
11098,20170812,精彩点,醉玲珑(18)(高清),2017-08-12 16:25:52,2017-08-12 17:05:53,11094,醉玲珑,40.01666666666667,大陆,国语,45,剧情 / 爱情 / 古装
11141,20170812,精彩点,秋收起义(12)(高清),2017-08-12 16:28:11,2017-08-12 17:26:51,10082,秋收起义,58.66666666666666,大陆,国语,109,剧情
11184,20170812,精彩点,反恐特战队之猎影(20)(高清),2017-08-12 16:29:57,2017-08-12 17:11:02,11005,反恐特战队之猎影,41.08333333333334,大陆,国语,45,剧情
11240,20170812,精彩点,深海利剑(30)(高清),2017-08-12 16:32:25,2017-08-12 16:38:00,10801,深海利剑,5.583333333333333,大陆,国语,45,剧情
10036,20170812,精彩点,同盟(05),2017-08-12 16:36:56,2017-08-12 17:19:35,10750,同盟,42.65,香港,粤语,45,剧情 / 动作 / 悬疑
10335,20170812,精彩点,绝密543(04)(高清),2017-08-12 16:37:35,2017-08-12 17:22:52,10096,绝密543,45.0,大陆,国语,45,剧情
11240,20170812,精彩点,深海利剑(29)(高清),2017-08-12 16:37:59,2017-08-12 17:12:14,10801,深海利剑,34.25,大陆,国语,45,剧情
10421,20170812,精彩点,同盟(03),2017-08-12 16:40:11,2017-08-12 17:53:51,11163,同盟,45.0,香港,粤语,45,剧情 / 动作 / 悬疑
10438,20170812,精彩点,极限特工(高清)(范·迪塞尔飞车绝技),2017-08-12 16:42:05,2017-08-12 16:51:46,10523,极限特工,9.683333333333334,美国,英语 / 德语 / 西班牙语 / 俄语 / 捷克语,90,动作 / 犯罪 / 冒险
10438,20170812,精彩点,极限特工(高清),2017-08-12 16:42:05,2017-08-12 16:51:46,10523,极限特工,9.683333333333334,美国,英语 / 德语 / 西班牙语 / 俄语 / 捷克语,90,动作 / 犯罪 / 冒险
10792,20170812,精彩点,我的前半生(02)(高清),2017-08-12 16:43:10,2017-08-12 17:28:37,10827,我的前半生,45.0,大陆,国语,45,剧情 / 家庭
11232,20170812,精彩点,07月12日 金星秀：殷桃登金星秀“征婚”(高清),2017-08-12 16:43:44,2017-08-12 19:02:16,11291,金星秀,60.0,大陆,国语,60,脱口秀
10782,20170812,热点专题,红色通道(18)(高清),2017-08-12 16:45:15,2017-08-12 17:36:44,11271,红色通道,40.0,大陆,国语,40,剧情 / 战争
10540,20170812,精彩点,我的前半生(04)(高清),2017-08-12 16:51:53,2017-08-12 17:32:40,10939,我的前半生,40.78333333333333,大陆,国语,45,剧情 / 家庭
10542,20170812,精彩点,轩辕剑之汉之云(01)(高清),2017-08-12 16:52:50,2017-08-12 17:38:19,10959,轩辕剑之汉之云,45.0,大陆,国语,45,剧情 / 奇幻 / 古装
10729,20170812,精彩点,07月22日 开心剧乐部：吴京上演战狼故事(高清),2017-08-12 16:57:33,2017-08-12 18:19:43,10674,开心剧乐部,80.0,大陆,国语,80,喜剧 / 真人秀
10283,20170812,精彩点,我的前半生(08)(高清),2017-08-12 16:58:59,2017-08-12 17:43:55,10702,我的前半生,44.93333333333333,大陆,国语,45,剧情 / 家庭
10314,20170812,精彩点,08月05日 中餐厅：黄晓明再掀定价风波(高清),2017-08-12 17:01:31,2017-08-12 18:32:50,11013,中餐厅,85.0,大陆,国语,85,真人秀
11282,20170812,精彩点,林海雪原(05)(高清),2017-08-12 17:02:09,2017-08-12 17:33:10,11056,林海雪原,31.01666666666667,大陆,普通话,116,动作 / 战争
10351,20170812,精彩点,神偷奶爸(高清)(小黄“搅黄”偷月大计),2017-08-12 17:02:37,2017-08-12 18:30:34,11189,神偷奶爸,87.95,加拿大 / 美国,英语 / 韩语,95,剧情 / 喜剧 / 动作 / 惊悚 / 家庭
10351,20170812,精彩点,神偷奶爸(高清),2017-08-12 17:02:37,2017-08-12 18:30:34,11189,神偷奶爸,87.95,加拿大 / 美国,英语 / 韩语,95,剧情 / 喜剧 / 动作 / 惊悚 / 家庭
11184,20170812,精彩点,反恐特战队之猎影(21)(高清),2017-08-12 17:11:01,2017-08-12 18:27:38,11005,反恐特战队之猎影,45.0,大陆,国语,45,剧情
11240,20170812,精彩点,深海利剑(30)(高清),2017-08-12 17:12:26,2017-08-12 17:42:03,10801,深海利剑,29.61666666666667,大陆,国语,45,剧情
10566,20170812,精彩点,深海利剑(02)(高清),2017-08-12 17:12:48,2017-08-12 18:01:25,10954,深海利剑,45.0,大陆,国语,45,剧情
10202,20170812,精彩点,变形金刚2(高清)(暴爽重金属超强震撼),2017-08-12 17:15:48,2017-08-12 17:33:50,10246,变形金刚2,18.03333333333333,美国,英语 / 西班牙语 / 阿拉伯语,150,动作 / 科幻
10335,20170812,精彩点,绝密543(05)(高清),2017-08-12 17:23:04,2017-08-12 18:04:12,10096,绝密543,41.13333333333333,大陆,国语,45,剧情
11141,20170812,精彩点,秋收起义(13)(高清),2017-08-12 17:26:49,2017-08-12 18:20:25,10082,秋收起义,53.6,大陆,国语,109,剧情
10792,20170812,精彩点,我的前半生(03)(高清),2017-08-12 17:28:35,2017-08-12 18:11:10,10827,我的前半生,42.58333333333334,大陆,国语,45,剧情 / 家庭
10703,20170812,精彩点,巴啦啦小魔仙音符之谜(14)(高清),2017-08-12 17:29:02,2017-08-12 17:43:51,10929,巴啦啦小魔仙音符之谜,14.81666666666667,大陆,国语,24,动画 / 儿童 / 奇幻
