设备号,节目,类型,完整度,调整系数,喜爱度,观看次数
10425,小猪佩奇,剧情 / 动画 / 家庭 / 儿童,0.9824242424242424,0.9859409745628102,0.4732,11
10051,自然,纪录片 / 家庭,1.0,1.4976561073117276,0.6808,1
10663,踩过界,剧情 / 喜剧 / 冒险,0.3931034482758621,1.085896992192337,0.194,4
10452,憨豆先生动画版 第二季,动画,1.0,1.0699146785500782,0.5335,24
10413,熊出没之环球大冒险,喜剧 / 动画,1.0,1.0110400929692038,0.8456,17
10546,唐人街探案,喜剧 / 动作 / 悬疑,0.9475308641975311,1.4728812339578288,0.6344,2
10545,超能陆战队,喜剧 / 动作 / 科幻 / 动画 / 冒险,0.523202614379085,0.8350502021124006,0.1986,1
10684,星际穿越,剧情 / 科幻 / 冒险,0.3951676528599605,1.6481960277353394,0.2961,2
11141,奔跑吧兄弟 第二季,真人秀,0.6548148148148147,1.2103042018833203,0.41,4
10487,王牌对王牌 第二季,真人秀,0.4807333333333334,1.0018756512678013,0.5899,5
10452,秦时丽人明月心,剧情 / 爱情 / 古装,0.5933862433862434,0.7818393433123298,1.8897,7
11145,同盟,剧情 / 动作 / 悬疑,0.9053703703703704,1.2008459830477334,0.5001,14
11076,小公主苏菲亚,动画 / 家庭 / 儿童 / 奇幻,1.0,1.2543007708723488,0.5701,1
10013,欢乐喜剧人 第三季,喜剧,0.5761111111111111,1.0189309576837415,0.2668,3
11141,龙珠传奇,剧情 / 爱情 / 古装,0.8123809523809523,1.1142329712797079,0.4114,1
11040,开讲啦,脱口秀,1.0,1.0,0.46,4
10236,下班抓紧谈恋爱,剧情 / 爱情,0.8772166666666666,1.009932950296,0.4178,25
10452,哆啦A梦,喜剧 / 科幻 / 动画 / 家庭 / 奇幻,1.0,1.042296072507553,0.4738,2
10449,巨神战击队第三季,动作,0.66875,0.999644096449862,0.3039,1
11092,密战,剧情 / 动作 / 战争,0.6625833333333333,1.3361762018296586,0.4024,2
10546,速度与激情6,动作 / 犯罪,0.7636292834890965,1.1804922515952596,0.4098,4
10703,憨豆先生动画版 第二季,动画,0.9295454545454547,0.9945343261976862,0.4441,22
11224,同盟,剧情 / 动作 / 悬疑,0.4517695473251029,0.5992085271652013,0.1241,9
10460,蝙蝠侠,动作 / 科幻,0.38875,1.0650684931506849,0.1882,1
11145,小屁孩日记3,喜剧 / 家庭,0.5193262411347518,0.8347404794984148,0.2005,4
10566,小济公,动画 / 儿童,1.0,1.067097817299919,0.485,1
10413,乡村爱情故事6,喜剧,0.4608739837398374,0.5737439905535721,0.1202,4
11145,怪兽大学,喜剧 / 动画 / 冒险,0.5655982905982907,1.0133153576005725,0.2605,3
10725,罗宾汉,剧情 / 动作 / 冒险,0.8455555555555556,1.0,0.3843,4
10970,同盟,剧情 / 动作 / 悬疑,0.8833977455716585,1.171702398178975,0.7506,23
11207,单身男女2,剧情 / 爱情,0.5604166666666668,0.6566314076484948,0.1673,1
11037,海底小纵队,动画,1.0,1.0784313725490198,0.4902,1
11153,小猪佩奇,剧情 / 动画 / 家庭 / 儿童,1.0,1.0035796471490666,0.4562,1
10160,秦时丽人明月心,剧情 / 爱情 / 古装,0.3893650793650794,0.5130232480994592,0.1001,7
11153,秦时丽人明月心,剧情 / 爱情 / 古装,0.18333333333333332,0.2415580316163373,0.0201,1
11145,怪兽电力公司,动画,0.21382575757575764,0.3412689313000971,0.0332,2
11300,中国新歌声 第二季,音乐 / 真人秀,0.3157222222222223,0.5156483381492802,0.0763,3
11265,上海王,剧情 / 爱情,1.0,1.318359375,0.5993,1
10376,极限挑战 第二季,真人秀,0.3901731601731603,0.7122000862027681,0.1304,14
11100,疯岳撬佳人,喜剧 / 爱情,0.993794326241135,1.416548726243429,0.6399,2
10684,中餐厅,真人秀,0.5892156862745098,0.800755178022409,0.2292,4
10266,中国新歌声 第二季,音乐 / 真人秀,0.6468333333333334,1.056430336278738,0.5208,5
10383,星际穿越,剧情 / 科幻 / 冒险,0.11765285996055225,0.4907157127747091,0.0262,2
10452,喜羊羊之深海历险记,动画 / 儿童 / 奇幻,0.9788888888888887,1.1795596548646234,0.5248,1
10383,秋收起义,剧情,0.12171253822629972,0.26617127995541523,0.0147,1
10403,同盟,剧情 / 动作 / 悬疑,0.6685398860398859,0.886723779495645,0.5743,52
10703,麻烦家族,喜剧 / 家庭,0.8474110032362459,1.463608416177586,0.5638,2
10383,热血军旗,剧情 / 历史 / 战争,0.6168518518518519,0.8000288212124124,0.2295,2
10109,同盟,剧情 / 动作 / 悬疑,0.6645299145299146,0.8814051183847059,0.2902,13
11265,孤胆保镖,剧情,1.0,1.2389015073301672,0.5762,1
10383,新乌龙山剿匪记,剧情 / 战争,0.8983333333333332,1.3843585462951071,0.5784,1
10684,灰姑娘,奇幻,0.5268333333333333,0.8303398456739454,0.2035,4
10501,憨豆先生动画版 第二季,动画,0.6307971014492756,0.6748990780274224,0.2713,23
10266,我们所知道的生活,剧情 / 喜剧 / 家庭,0.6287037037037037,1.104518758240441,0.323,3
10566,贝肯熊,喜剧 / 动画,1.0,1.0,0.4651,3
10345,愤怒的小鸟,喜剧 / 动作 / 动画 / 家庭 / 冒险,0.7433333333333334,0.9867256637168142,0.3411,2
10460,神兽金刚 第一季,动画,1.0,1.1085450346420322,0.5156,3
10160,挑战者联盟 第三季,真人秀,0.355925925925926,0.6643775637184866,0.11,2
10421,我的前半生,剧情 / 家庭,0.8099851851851853,1.024757461351133,0.4845,25
10782,盲约,剧情 / 喜剧 / 爱情,0.7883333333333334,1.1539434608966983,0.5046,6
10501,新成龙历险记,动画 / 儿童 / 冒险,0.7950427350427349,0.9841433577993783,0.4755,15
10313,跨界歌王 第二季,音乐 / 真人秀,0.26475000000000004,0.4771600832492973,0.0588,2
10684,大灌篮,喜剧 / 运动,0.7570707070707071,1.5825591216216217,0.5573,1
10266,迷色,纪录片 / 传记,0.4331372549019608,0.8204779002104742,0.1653,2
11001,银河护卫队2,动画,0.9625,1.1429471032745593,0.5117,2
10371,复仇者联盟,动作 / 科幻 / 奇幻 / 冒险,1.0,1.5785294584722882,0.7342,1
10737,金星秀,脱口秀,0.9281481481481482,1.33675055529857,0.6733,3
10421,龙珠Z,喜剧 / 动作 / 动画 / 惊悚 / 奇幻 / 冒险,0.16066666666666665,0.18176247377972612,0.0136,2
10313,自然,纪录片 / 家庭,1.0,1.4976561073117276,0.6966,1
10684,极品飞车,剧情 / 动作 / 惊悚 / 犯罪,0.85474358974359,1.4105077574047955,0.5608,2
10501,金星秀,脱口秀,0.8020833333333333,1.155187718004176,0.431,2
10106,王牌对王牌 第二季,真人秀,0.8691666666666669,1.8113928447377565,0.7323,1
11184,踩过界,剧情 / 喜剧 / 冒险,0.33834610472541504,0.9346369741928358,0.3459,9
11130,伪装者,剧情 / 科幻 / 悬疑 / 惊悚,0.777236111111111,1.0728820900750786,0.4028,20
10781,冒牌家庭,喜剧,1.0,1.606372386325921,0.7471,1
11240,秦时丽人明月心,剧情 / 爱情 / 古装,0.874210032817628,1.151849753163708,1.5595,79
11220,极限挑战 第三季,真人秀,1.0,1.517365404068787,0.768,3
10040,摔跤吧！爸爸,剧情 / 家庭 / 传记 / 运动,0.860248447204969,1.7217742631697084,0.6889,1
10036,葫芦小金刚,剧情 / 动作 / 动画,0.17984848484848479,0.857919963481436,0.0718,1
10641,速度与激情6,动作 / 犯罪,0.42066458982346827,0.6503041456688624,0.1272,3
11001,听风者,剧情 / 悬疑,0.41333333333333333,0.8726419704818689,0.1678,6
10684,盗梦空间,剧情 / 喜剧 / 爱情 / 科幻,0.28688524590163933,1.0,0.1334,1
10684,名侦探柯南,动画 / 悬疑,0.9421296296296297,1.159183884832479,0.508,3
10036,大军师司马懿之军师联盟,剧情 / 爱情 / 战争 / 古装,0.7715873015873016,0.9881327363371021,0.7305,21
10136,我们所知道的生活,剧情 / 喜剧 / 家庭,0.47997076023391816,0.8432218626393382,0.1882,2
10751,密战,剧情 / 动作 / 战争,0.41145833333333337,0.8297534896911006,0.1588,8
11184,人间至味是清欢,剧情 / 爱情,0.8435076252723311,1.1368233639146996,0.5648,17
10690,白发魔女传之明月天国,动作 / 爱情 / 奇幻 / 武侠 / 古装,0.4668284789644014,0.6994787246939024,0.1519,2
10992,盲约,剧情 / 喜剧 / 爱情,0.45836762688614524,0.6709475590680826,0.1821,54
10575,极速前进 第四季,真人秀,0.7895925925925926,1.155229568671119,0.7641,5
11001,长城,纪录片,1.0,1.0108209680554654,0.4701,5
10757,快乐大本营,脱口秀,0.9337037037037037,1.4028606325836708,0.6092,1
10781,爱情公寓三,喜剧 / 爱情,0.40123188405797106,1.0698118461354869,0.2458,2
10662,金星秀,脱口秀,0.9237500000000001,1.3304161926313032,0.8407,2
10656,超时空男臣,喜剧,0.9966666666666667,1.3645743262182448,0.6326,1
11207,最强大脑 第四季,真人秀,1.0,2.1747885622231173,1.0115,1
11153,窈窕绅士,喜剧 / 爱情,0.195,0.442995372318048,0.0402,2
10575,中餐厅,真人秀,0.8049999999999999,1.0940101109387688,0.6309,2
10703,可可小爱,动画,1.0,1.0,0.4651,1
10299,海底小纵队,动画,1.0,1.0784313725490198,0.5016,3
10079,中餐厅,真人秀,0.7425490196078431,1.0091380562964603,0.4044,3
11153,帕克,动作 / 惊悚 / 犯罪,0.39251412429378535,1.3161606062200701,0.2403,2
10255,踩过界,剧情 / 喜剧 / 冒险,0.11939655172413793,0.3298173978478918,0.0183,1
10757,中国新歌声 第二季,音乐 / 真人秀,0.5662500000000001,0.9248188785125002,0.2436,2
10299,别惹蚂蚁,喜剧 / 动画 / 家庭 / 奇幻 / 冒险,0.9304924242424243,1.7122728404281806,0.741,1
10550,中国新歌声 第二季,音乐 / 真人秀,0.25572727272727275,0.4176625334546519,0.3155,11
11152,十二道锋味 第三季,真人秀,0.7053703703703703,1.117322805773861,0.3666,1
10566,神偷奶爸,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.277719298245614,0.45037341447030454,0.0582,2
10546,变形金刚2,动作 / 科幻,0.3162136752136752,0.7715769705223263,0.3926,13
10157,小屁孩日记3,喜剧 / 家庭,0.18280141843971628,0.293826368850415,0.025,1
10079,极速前进 第四季,真人秀,1.0,1.4630704232900325,0.6805,1
10684,冒牌家庭,喜剧,0.19575757575757574,0.3144595641110742,0.0286,4
10546,速度与激情5,动作 / 犯罪,0.6230529595015576,0.7677543186180423,0.9523,3
11184,守卫者,剧情,0.7172592592592592,0.8706134879980749,0.416,5
10339,小屁孩日记,喜剧 / 家庭,0.1023049645390071,0.28980411853340027,0.0138,2
10513,极速前进 第四季,真人秀,0.7276851851851851,1.0646546719107748,0.7393,8
11184,飞虎队大营救,剧情 / 战争,0.8572222222222223,1.025052407806549,0.4266,16
11147,人间至味是清欢,剧情 / 爱情,0.717851851851852,0.9674728865090527,0.4745,15
11252,中餐厅,真人秀,0.7327450980392156,0.9958143428518278,0.3394,1
10280,熊出没之环球大冒险,喜剧 / 动画,1.0,1.0110400929692038,0.4703,3
10641,浪花一朵朵,剧情 / 爱情,0.42055555555555557,0.8928130660668434,0.1746,2
10545,舌尖上的澳大利亚,真人秀,0.8200000000000001,0.9763313609467456,0.3802,7
10501,喜羊羊之智趣羊学堂,喜剧 / 动画 / 家庭 / 奇幻 / 冒险,0.160077519379845,0.4262754349749337,0.0317,1
11217,中国新歌声 第二季,音乐 / 真人秀,0.33825,0.5524414757736922,0.0869,2
10255,异形大战阿凡达,科幻,0.16541666666666663,1.0399476096922067,0.08,1
10452,怪兽电力公司,动画,0.9772727272727273,1.5597410854814,0.7259,2
10291,花开半夏,剧情 / 爱情 / 犯罪,0.9111111111111111,1.1000077766544831,0.4662,1
10751,还珠格格 第二部,剧情 / 爱情,0.4087654320987654,0.5203345119829378,0.1013,3
10540,向上吧诗词,真人秀,0.34952380952380957,0.5960614468430669,0.0992,1
11265,单身男女,剧情 / 爱情,0.1379166666666667,0.8945945945945947,0.0588,2
10112,伪装者,剧情 / 科幻 / 悬疑 / 惊悚,0.3900925925925926,0.5384764681934807,0.1,3
10540,寰宇视野,纪录片,0.9713333333333334,1.2993757288879744,0.601,1
10684,帕克,动作 / 惊悚 / 犯罪,0.2286016949152543,0.766536862600642,0.0834,4
10266,秦时丽人明月心,剧情 / 爱情 / 古装,0.6898148148148148,0.9088925937079357,0.6168,2
10732,棉花糖和云朵妈妈,儿童,1.0,1.1046216353478926,0.526,1
10684,快手枪手快枪手,喜剧 / 动作,0.7747826086956521,1.1131702238417491,0.4107,2
11092,热血尖兵,剧情,0.7809465020576132,1.0006951035944047,0.3773,9
10992,秦时丽人明月心,剧情 / 爱情 / 古装,0.32359788359788366,0.42636909707518594,0.1118,14
10779,深海利剑,剧情,0.7382539682539682,0.9654067157553746,0.3417,7
10746,守卫者,剧情,0.14074074074074072,0.17083193506107014,0.0114,1
10992,中餐厅,真人秀,0.6909019607843137,0.9389487338701366,0.5628,5
10452,小屁孩日记3,喜剧 / 家庭,0.8,1.285882227209576,0.4899,1
10106,爱情公寓三,喜剧 / 爱情,0.3054347826086956,0.8143862978979729,0.1184,2
10266,冒牌家庭,喜剧,1.0,1.606372386325921,0.7649,2
11247,人间至味是清欢,剧情 / 爱情,1.0,1.3477333575350547,0.6418,2
10703,喜羊羊之智趣羊学堂,喜剧 / 动画 / 家庭 / 奇幻 / 冒险,0.20794573643410855,0.5537452079032733,0.0641,2
10356,极限挑战 第三季,真人秀,0.7516666666666667,1.1405529953917048,0.56,4
10751,剃刀边缘,剧情 / 战争,0.9093827160493827,1.1379875946263098,0.4928,3
10684,小屁孩日记2,喜剧,0.7188172043010752,1.0,0.3423,2
10718,盲约,剧情 / 喜剧 / 爱情,0.10592592592592592,0.15505183453909124,0.0078,1
11300,憨豆先生动画版 第二季,动画,1.0,1.0699146785500782,0.5095,1
10540,发现,纪录片,0.8914583333333334,1.5096517312635453,0.8519,2
10746,中餐厅,真人秀,0.7890196078431372,1.0722924580240178,0.4029,1
10112,剃刀边缘,剧情 / 战争,0.9049382716049382,1.1324258849593878,0.488,3
10396,中餐厅,真人秀,1.0,1.359018771352508,0.6472,1
10546,了不起的孩子 第二季,儿童,0.5599999999999999,0.7498753531660296,0.2,1
11300,星际穿越,剧情 / 科幻 / 冒险,0.1029585798816568,0.42942766482547895,0.0211,2
11035,夺命海怪,恐怖 / 科幻,0.6270114942528736,1.1539376845445333,0.3445,3
11252,我们来了 第二季,真人秀,0.6897222222222221,1.0789553730500152,0.3858,2
11284,一条狗的使命,剧情 / 喜剧 / 家庭,0.516996699669967,0.9073795180722896,0.2234,1
10396,我的前半生,剧情 / 家庭,0.8084615384615383,1.0228298108495215,0.4129,13
10058,冰川鲨鱼,动作 / 惊悚 / 冒险 / 灾难,0.8068627450980391,1.6808496153584311,0.6458,1
11098,绝世高手,喜剧 / 动作,0.2136494252873563,0.35369672943508407,0.036,2
10413,欢乐喜剧人,喜剧,0.5497445721583653,0.9786633087611605,0.2614,3
11001,欢乐喜剧人,喜剧,0.5864942528735633,1.0440856265904144,0.2916,2
10684,绝世高手,喜剧 / 动作,0.8520114942528734,1.4105054509415254,0.5723,2
11096,同盟,剧情 / 动作 / 悬疑,0.9674074074074074,1.2831293547640332,0.5911,4
10280,熊出没之丛林总动员,喜剧 / 动画,0.8938461538461538,0.9450829237243185,0.5344,5
10988,中餐厅,真人秀,0.21960784313725495,0.2984511811597665,0.0312,1
11172,同盟,剧情 / 动作 / 悬疑,0.6028976034858388,0.7996585585619561,0.2648,17
11115,爱·回家之开心速递,剧情 / 喜剧 / 家庭,1.0,1.0871719373743667,0.5177,2
10566,乐高城市组,动画 / 剧情,1.0,1.0004499378027156,0.4764,3
10255,冰川鲨鱼,动作 / 惊悚 / 冒险 / 灾难,0.5294117647058824,1.1028660902716316,0.2855,2
10546,城寨英雄,剧情 / 动作,0.6595829991980753,0.9613738407563013,0.4762,29
10055,极速前进 第四季,真人秀,0.8466239316239316,1.2386704340084973,1.0808,13
10684,冰川鲨鱼,动作 / 惊悚 / 冒险 / 灾难,0.3949019607843138,0.8226564095581728,0.1547,1
10684,欢乐喜剧人,喜剧,0.6377394636015324,1.135313098454839,0.3448,1
10255,楚汉传奇,历史 / 古装,0.9992592592592593,1.5877036891734742,0.7555,1
10779,秦时丽人明月心,剧情 / 爱情 / 古装,0.8597530864197531,1.1328014358088707,0.4707,3
10255,我的前半生,剧情 / 家庭,0.6847427983539095,0.8663063282561098,0.5886,36
11179,非你莫属,真人秀,0.12740740740740744,0.26024460975917285,0.0158,1
11309,林海雪原,动作 / 战争,0.22255747126436784,0.7349380237060383,0.0779,1
11179,街边小吃 第三季,纪录片 / 真人秀,0.14555555555555555,0.24932593180015858,0.0173,1
10308,奔跑吧,剧情 / 喜剧 / 战争,0.5960573476702509,0.9879860056769421,0.2804,1
11179,日食记,纪录片 / 短片,0.8200000000000001,0.9318181818181819,0.3639,2
11002,超凡蜘蛛侠,动作 / 科幻 / 冒险,1.0,1.757232072356615,0.8572,1
11185,黑土热血,剧情 / 爱情 / 历史 / 战争,0.7974410774410772,1.0159415107669774,1.6203,22
11179,自然,纪录片 / 家庭,1.0,1.4976561073117276,0.7306,1
11247,神偷奶爸,剧情 / 喜剧 / 动作 / 惊悚 / 家庭,0.24824561403508766,0.4025763622713082,0.0476,1
11184,同盟,剧情 / 动作 / 悬疑,0.651888888888889,0.8646385824349827,0.4841,10
11247,哆啦A梦,喜剧 / 科幻 / 动画 / 家庭 / 奇幻,1.0,1.042296072507553,0.5084,1
10412,超时空男臣,喜剧,0.8548148148148147,1.1703595484621732,0.4979,7
11001,秦时丽人明月心,剧情 / 爱情 / 古装,0.8998148148148147,1.1855863390139219,0.8899,2
11001,醉玲珑,剧情 / 爱情 / 古装,0.8101851851851853,1.1351287827451266,1.3927,2
10396,速度与激情8,动作 / 犯罪,0.723529411764706,1.241553343614188,0.4382,1
10992,跨界喜剧王 第二季,喜剧 / 脱口秀,0.2984375,0.6334728373922767,0.2013,16
10489,憨豆先生动画版 第二季,动画,1.0,1.0699146785500782,0.872,7
10345,钢铁侠3,动作 / 科幻,0.6973880597014925,1.9130533678314523,0.6508,1
10732,快手枪手快枪手,喜剧 / 动作,1.0,1.4367516918271734,0.7009,2
11234,巴啦啦小魔仙音符之谜,动画 / 儿童 / 奇幻,0.7574652777777778,1.0932159005275064,0.4109,16
10545,绝世高手,喜剧 / 动作,0.7204741379310344,1.1927452923686814,0.4265,4
10746,同盟,剧情 / 动作 / 悬疑,0.960814814814815,1.2743852113816443,0.8165,5
10452,玩具总动员2,喜剧 / 动画 / 奇幻 / 冒险,0.5230978260869565,0.7787025913849321,0.1987,4
10501,高能少年团,真人秀,0.5668518518518519,1.0541274182112834,0.2915,1
10553,同盟,剧情 / 动作 / 悬疑,0.7371957671957671,0.9777861135379169,0.3888,28
10557,我们的爱,剧情 / 爱情 / 家庭,0.9348677248677247,1.173998717046875,0.5552,7
10540,真相,剧情 / 犯罪,0.5977777777777777,1.029620286198947,0.3353,2
10224,人间大炮,喜剧 / 战争,0.10833333333333332,0.9743040685224839,0.0515,2
10202,踩过界,剧情 / 喜剧 / 冒险,0.4331238026819923,1.1964480002455438,0.5018,24
11234,熊出没之丛林总动员,喜剧 / 动画,1.0,1.0573216874712683,0.5158,1
10684,哆啦A梦 大雄的南极冰冰凉大冒险,动画 / 冒险,0.3962871287128713,1.0,0.1933,2
10412,同盟,剧情 / 动作 / 悬疑,0.8152345679012344,1.0812935657540603,0.5288,15
11089,高能少年团,真人秀,0.3844444444444445,0.7149194773625038,0.1341,5
11270,人间至味是清欢,剧情 / 爱情,0.8674074074074074,1.1690338975359622,0.4946,1
10147,黑夜传说4,动作 / 惊悚 / 奇幻,0.515719696969697,0.6856351504469342,0.1725,1
10566,花开半夏,剧情 / 爱情 / 犯罪,1.0,1.2073256085232131,0.5889,1
10058,虎胆龙威2,动作 / 惊悚 / 犯罪,0.1014784946236559,0.18735266140038875,0.0093,1
10058,黑夜传说4,动作 / 惊悚 / 奇幻,0.9132575757575757,1.214150824625456,0.5409,1
10684,极限挑战之皇家宝藏,喜剧 / 悬疑,0.33778877887788783,0.6316861421988151,0.1041,4
10546,熊出没之环球大冒险,喜剧 / 动画,1.0,1.0110400929692038,0.9625,7
10229,一路惊喜,喜剧 / 爱情 / 家庭,0.8615277777777774,1.6247080650441987,0.6828,1
10684,风声,剧情 / 惊悚 / 战争 / 犯罪,1.0,1.342434584755404,0.6548,2
10393,叹得好健康,生活,0.8416666666666667,0.9114740008594756,0.3742,2
11185,剃刀边缘,剧情 / 战争,0.8528774928774929,1.0672778242883063,0.471,26
10546,贝肯熊,喜剧 / 动画,1.0,1.0,2.3117,45
10229,秦时丽人明月心,剧情 / 爱情 / 古装,0.38333333333333336,0.5050758842887052,0.0944,1
10202,汽车人总动员,喜剧 / 动画 / 冒险,0.6449019607843137,1.5391935106465953,0.4842,2
10486,汽车人总动员,喜剧 / 动画 / 冒险,0.3777777777777778,0.9016457374619764,0.1707,9
